account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
2549,Ostrava - mesto,1993-11-12,monthly,2,0,False,,,,,,9450,15,125,61276,200
2550,Bruntal,1995-11-11,monthly,1,1,False,,,,,,28320,15,82,103420,700
2551,Kolin,1996-02-08,monthly,2,0,False,,,,,,64500,15,92,149587,963
2552,Usti nad Orlici,1993-07-01,monthly,1,1,False,,,,,,25100,15,134,83474,1000
2553,Usti nad Labem,1995-07-24,monthly,1,0,False,,,,,,18100,15,85,62013,1100
2554,Liberec,1993-06-18,monthly,1,1,False,,,,,,41920,15,133,88226,400
2555,Blansko,1993-03-10,monthly,2,1,False,,,,,,39040,15,146,90024,17581
2556,Nachod,1997-10-19,monthly,1,0,False,,,,,,2700,15,25,16378,800
2557,Teplice,1993-11-17,monthly,1,0,False,,,,,,9300,15,152,38656,400
2558,Nachod,1997-08-04,monthly,1,0,False,,,,,,3090,15,35,20009,300
2559,Ceska Lipa,1995-06-01,monthly,1,0,False,,,,,,37280,15,94,69277,1000
2560,Cesky Krumlov,1997-06-20,monthly,1,0,False,,,,,,15040,15,43,41010,800
2561,Kromeriz,1996-09-29,monthly,1,1,False,,,,,,37280,15,58,79970,1100
2562,Jablonec n. Nisou,1995-08-15,monthly,1,0,False,,,,,,6570,15,77,22091,900
2563,Rychnov nad Kneznou,1995-01-17,monthly,1,0,False,,,,,,23520,15,128,55070,300
2564,Liberec,1997-06-03,monthly,1,0,False,,,,,,21200,15,39,60097,1000
2565,Ostrava - mesto,1995-10-04,monthly,1,0,False,,,,,,33600,15,114,60727,400
2566,Rychnov nad Kneznou,1993-01-27,monthly,1,0,False,,,,,,4700,100,46,25800,800
2567,Pelhrimov,1996-01-07,monthly,1,0,False,,,,,,6000,15,79,32188,700
2568,Pelhrimov,1994-03-02,monthly,1,0,False,,,,,,24400,15,117,74360,600
2569,Benesov,1994-06-10,monthly,1,0,False,,,,,,11900,15,107,36026,1000
2570,Hl.m. Praha,1995-12-19,monthly,1,0,False,,,,,,3900,15,69,20110,400
2571,Trebic,1997-01-15,monthly,1,1,False,,,,,,60900,15,48,135623,700
2573,Kladno,1996-07-16,monthly,1,1,False,,,,,,37500,15,24,76899,300
2574,Frydek - Mistek,1993-02-02,monthly,1,0,False,,,,,,59500,15,171,116946,1100
2575,Olomouc,1997-04-13,monthly,1,0,False,,,,,,8400,15,38,32992,1000
2576,Hl.m. Praha,1993-09-02,monthly,2,0,False,,,,,,64100,15,165,129341,500
2577,Melnik,1995-07-30,monthly,1,0,False,,,,,,12800,15,79,39451,1000
2578,Brno - mesto,1996-03-25,monthly,2,0,False,,,,,,6700,15,63,22882,1100
2579,Karlovy Vary,1997-10-18,monthly,1,0,False,,,,,,3960,15,34,36725,200
2580,Prostejov,1995-11-09,monthly,2,0,True,89340.0,1489.0,60,current,False,31200,15,92,90243,500
2581,Olomouc,1993-03-11,monthly,1,1,False,,,,,,41760,15,143,98535,500
2582,Plzen - sever,1993-11-01,monthly,1,1,False,,,,,,43360,15,127,91881,500
2583,Uherske Hradiste,1993-05-11,monthly,2,0,False,,,,,,3500,200,92,79326,1000
2584,Svitavy,1993-07-08,monthly,1,0,False,,,,,,7200,15,133,28741,200
2585,Prerov,1993-02-10,monthly,1,0,False,,,,,,40160,2,141,61618,-3503
2586,Hodonin,1997-04-16,monthly,2,0,False,,,,,,61900,15,54,137262,1000
2587,Hl.m. Praha,1997-07-25,monthly,1,0,False,,,,,,24200,15,36,40412,-332
2588,Kolin,1993-12-04,monthly,1,1,False,,,,,,22560,15,126,82462,200
2589,Praha - vychod,1996-12-04,monthly,1,0,False,,,,,,6000,15,51,24801,700
2590,Pardubice,1996-12-04,monthly,1,0,False,,,,,,3100,15,51,19352,700
2591,Hl.m. Praha,1996-05-06,monthly,1,0,False,,,,,,3700,15,65,29176,800
2592,Jesenik,1993-09-01,monthly,1,1,False,,,,,,40000,15,142,95344,600
2593,Kolin,1996-07-06,monthly,1,0,False,,,,,,17300,15,62,65390,14022
2595,Hl.m. Praha,1997-08-17,monthly,1,0,False,,,,,,10700,15,30,34177,300
2596,Hl.m. Praha,1994-09-02,monthly,1,0,False,,,,,,7560,15,105,31128,200
2597,Tachov,1997-03-16,monthly,1,0,False,,,,,,23300,15,43,68274,600
2598,Hl.m. Praha,1996-03-14,monthly,1,1,False,,,,,,78900,3,92,146063,-1165
2599,Rychnov nad Kneznou,1993-04-20,monthly,1,1,False,,,,,,59800,15,141,165026,-6855
2600,Hl.m. Praha,1996-02-13,monthly,1,1,False,,,,,,63400,15,117,166758,1000
2601,Karvina,1996-11-24,monthly,2,0,False,,,,,,4500,700,14,20100,200
2602,Nachod,1996-06-17,monthly,2,0,False,,,,,,26720,15,70,58691,300
2603,Nymburk,1996-06-14,monthly,1,0,False,,,,,,6200,15,57,34692,300
2604,Frydek - Mistek,1996-07-04,monthly,1,0,False,,,,,,9400,15,61,33457,700
2605,Tabor,1996-01-10,monthly,1,0,False,,,,,,7600,15,86,42937,1000
2606,Hl.m. Praha,1994-07-27,monthly,2,0,False,,,,,,4100,15,103,35193,1100
2607,Hl.m. Praha,1997-08-19,monthly,1,0,False,,,,,,11800,15,34,45577,200
2608,Prachatice,1995-08-09,monthly,1,0,False,,,,,,9900,15,90,41426,600
2609,Opava,1993-05-03,monthly,2,0,False,,,,,,62800,15,147,149566,1000
2610,Brno - mesto,1996-12-20,monthly,1,0,False,,,,,,8000,15,46,45892,300
2611,Hl.m. Praha,1996-03-06,monthly,1,1,False,,,,,,24700,15,70,97655,300
2612,Hl.m. Praha,1997-04-29,monthly,1,0,False,,,,,,33900,15,42,73683,300
2613,Plzen - mesto,1993-10-03,monthly,2,0,False,,,,,,12600,15,127,36898,300
2614,Chrudim,1996-09-11,monthly,1,0,False,,,,,,5400,15,57,18548,900
2615,Frydek - Mistek,1994-07-17,monthly,1,0,False,,,,,,48200,15,108,65810,400
2616,Hl.m. Praha,1993-08-17,monthly,1,0,False,,,,,,32700,15,131,70302,900
2617,Hl.m. Praha,1993-09-24,monthly,1,0,False,,,,,,8760,15,123,28134,400
2618,Prostejov,1993-03-21,monthly,1,0,False,,,,,,15600,15,136,33242,600
2619,Strakonice,1996-05-13,monthly,1,0,False,,,,,,11800,15,64,47255,1100
2620,Domazlice,1993-08-03,monthly,1,0,False,,,,,,9440,15,162,55331,500
2621,Brno - venkov,1995-10-29,monthly,1,0,False,,,,,,5500,15,85,31042,200
2622,Hl.m. Praha,1996-08-21,monthly,2,0,True,136344.0,5681.0,24,current,False,10400,15,78,57858,300
2623,Jihlava,1993-10-09,monthly,1,0,False,,,,,,13440,15,174,70986,400
2624,Tachov,1996-03-28,monthly,1,1,False,,,,,,28800,15,75,95360,400
2627,Sumperk,1994-10-02,monthly,2,0,False,,,,,,22200,15,103,40172,600
2629,Zdar nad Sazavou,1996-09-10,monthly,2,1,False,,,,,,23500,15,58,62945,1000
2630,Zlin,1995-12-21,monthly,1,0,False,,,,,,25800,15,74,60062,400
2631,Hl.m. Praha,1996-03-29,monthly,1,0,False,,,,,,2040,15,63,37149,900
2632,Karlovy Vary,1993-01-02,monthly,1,0,False,,,,,,14400,15,146,65853,1100
2633,Klatovy,1996-03-14,monthly,1,0,False,,,,,,74400,15,114,157741,1100
2634,Jicin,1997-10-08,monthly,2,0,False,,,,,,22000,15,30,94834,600
2635,Plzen - jih,1996-02-04,monthly,1,1,False,,,,,,63600,15,72,113376,700
2636,Pisek,1996-11-26,monthly,1,0,False,,,,,,3600,15,47,25010,600
2637,Karvina,1997-01-01,monthly,1,1,False,,,,,,26400,15,49,57303,500
2638,Kolin,1994-06-02,monthly,1,1,False,,,,,,23000,15,112,87492,1100
2639,Pelhrimov,1993-04-26,monthly,1,0,False,,,,,,25700,15,138,71889,800
2640,Hl.m. Praha,1996-09-21,monthly,1,1,False,,,,,,28800,15,65,95282,600
2641,Melnik,1993-05-02,monthly,1,1,False,,,,,,22800,15,138,117023,700
2642,Frydek - Mistek,1995-06-05,monthly,1,0,False,,,,,,28960,2,90,49685,-651
2644,Hl.m. Praha,1997-08-08,monthly,1,0,False,,,,,,3440,15,35,31082,600
2645,Brno - mesto,1993-05-22,monthly,1,0,False,,,,,,24100,15,152,55953,600
2646,Kutna Hora,1997-07-24,monthly,1,1,False,,,,,,64600,15,49,121751,1000
2647,Opava,1993-02-08,monthly,1,0,False,,,,,,58300,15,168,144584,400
2648,Trutnov,1993-04-13,monthly,1,0,False,,,,,,23200,15,105,71898,400
2649,Benesov,1993-09-08,monthly,1,0,False,,,,,,42400,15,157,79581,10427
2650,Olomouc,1996-03-26,monthly,1,0,False,,,,,,27680,15,71,77478,800
2651,Benesov,1993-03-21,monthly,2,1,False,,,,,,39000,15,140,98687,200
2652,Hl.m. Praha,1996-07-22,monthly,2,0,False,,,,,,30880,15,61,81403,900
2653,Zdar nad Sazavou,1997-01-08,monthly,1,1,False,,,,,,18700,15,49,75992,200
2654,Breclav,1994-07-21,monthly,1,0,False,,,,,,9550,15,104,33664,900
2655,Hl.m. Praha,1996-09-07,monthly,2,0,False,,,,,,30700,15,60,86493,1100
2656,Hl.m. Praha,1997-02-18,monthly,2,0,False,,,,,,3900,15,41,32805,900
2657,Brno - venkov,1996-10-07,monthly,1,0,False,,,,,,9050,15,55,32211,400
2658,Plzen - jih,1997-11-14,monthly,2,0,False,,,,,,990,15,23,23978,1000
2659,Ceske Budejovice,1996-03-30,monthly,1,0,False,,,,,,14080,15,74,62978,600
2661,Hl.m. Praha,1997-02-25,monthly,1,0,False,,,,,,12600,15,50,34913,800
2662,Novy Jicin,1994-05-24,monthly,1,0,False,,,,,,7600,15,107,30278,600
2663,Zlin,1995-01-25,monthly,1,0,False,,,,,,11100,15,92,33870,700
2664,Jihlava,1994-01-20,monthly,1,0,False,,,,,,29400,15,123,87822,400
2665,Trebic,1993-11-13,monthly,1,0,False,,,,,,28300,15,219,92548,800
2666,Semily,1993-03-08,monthly,2,0,False,,,,,,5550,15,141,24428,600
2667,Cheb,1993-10-23,monthly,2,0,False,,,,,,5800,15,121,27600,700
2668,Tabor,1997-05-20,monthly,1,0,False,,,,,,11600,15,40,63880,900
2670,Rakovnik,1993-01-27,monthly,1,1,False,,,,,,52100,15,143,84562,1100
2671,Hl.m. Praha,1993-09-15,monthly,1,0,False,,,,,,8520,15,162,39152,400
2672,Kromeriz,1997-03-14,monthly,1,0,False,,,,,,3630,15,40,18749,300
2673,Chomutov,1994-01-04,monthly,1,0,False,,,,,,14100,15,124,57369,900
2674,Svitavy,1995-10-10,monthly,1,0,False,,,,,,25000,15,95,64202,1000
2675,Hl.m. Praha,1994-02-19,monthly,1,1,False,,,,,,36900,15,69,69279,900
2676,Opava,1993-01-22,monthly,1,0,False,,,,,,20320,15,149,67510,200
2677,Kolin,1996-08-28,monthly,1,0,False,,,,,,25200,15,58,70367,900
2678,Hl.m. Praha,1997-07-15,monthly,1,1,False,,,,,,33700,15,35,113971,200
2679,Bruntal,1997-07-24,monthly,1,0,False,,,,,,8250,15,33,30415,1100
2680,Nachod,1995-03-03,monthly,1,0,False,,,,,,24331,5,114,78728,-1904
2681,Plzen - sever,1995-01-19,monthly,1,1,False,,,,,,29500,15,95,101447,1100
2684,Melnik,1997-09-10,monthly,1,0,False,,,,,,17300,15,42,60995,1100
2685,Bruntal,1996-11-01,monthly,1,0,False,,,,,,14500,15,53,31966,200
2686,Plzen - mesto,1996-01-11,monthly,2,0,False,,,,,,9800,15,73,29870,5896
2687,Sumperk,1993-07-01,monthly,1,0,False,,,,,,11100,15,133,33874,1100
2688,Olomouc,1995-02-20,monthly,1,0,False,,,,,,5200,15,89,25142,200
2689,Karvina,1997-01-01,monthly,1,1,False,,,,,,29800,15,50,80132,1100
2690,Zdar nad Sazavou,1997-03-19,monthly,1,0,False,,,,,,8400,15,39,44937,600
2691,Jesenik,1993-09-08,monthly,1,0,False,,,,,,5800,100,70,33698,700
2692,Plzen - sever,1995-12-08,monthly,1,0,False,,,,,,14750,15,75,46031,1100
2693,Pelhrimov,1997-11-17,monthly,2,1,False,,,,,,21600,15,28,61862,1100
2694,Melnik,1993-03-08,monthly,2,0,True,91632.0,7636.0,12,expired,False,36160,15,158,98393,700
2695,Jindrichuv Hradec,1993-09-16,monthly,1,1,False,,,,,,40480,15,128,110825,700
2696,Hl.m. Praha,1997-01-19,monthly,1,0,False,,,,,,5550,15,43,26300,600
2697,Mlada Boleslav,1993-06-26,monthly,1,0,False,,,,,,23200,15,169,81090,200
2698,Semily,1997-05-21,monthly,1,1,False,,,,,,17200,5100,22,66658,1000
2699,Opava,1996-12-25,monthly,1,1,True,231168.0,4816.0,48,current,False,54100,15,49,122437,300
2700,Ostrava - mesto,1993-11-08,monthly,1,0,False,,,,,,45200,15,124,82651,1100
2701,Novy Jicin,1993-07-27,monthly,1,1,False,,,,,,28960,15,160,67195,300
2702,Ostrava - mesto,1996-02-01,monthly,2,1,False,,,,,,47200,15,72,83952,1000
2703,Trebic,1997-10-28,monthly,1,0,False,,,,,,1900,15,25,20377,1000
2706,Pardubice,1996-06-23,monthly,2,0,False,,,,,,5500,100,20,36400,1100
2707,Trebic,1994-11-27,monthly,1,1,False,,,,,,64500,15,130,152118,400
2708,Hl.m. Praha,1996-03-25,monthly,1,1,False,,,,,,45440,15,69,80287,400
2709,Benesov,1996-10-18,monthly,1,0,False,,,,,,3330,15,49,20922,600
2710,Pribram,1996-06-12,monthly,1,0,False,,,,,,63500,15,75,144886,800
2711,Jihlava,1993-05-19,monthly,1,0,False,,,,,,21440,15,135,74973,400
2712,Nymburk,1993-03-12,monthly,2,0,False,,,,,,32800,15,135,51119,400
2713,Plzen - mesto,1994-04-03,monthly,2,0,False,,,,,,14500,15,115,58141,500
2714,Hl.m. Praha,1993-01-30,monthly,1,0,False,,,,,,24100,15,173,72590,800
2715,Havlickuv Brod,1997-10-06,monthly,2,0,False,,,,,,2340,15,31,24317,900
2716,Zdar nad Sazavou,1996-01-08,monthly,2,1,False,,,,,,24960,15,75,64560,300
2717,Ostrava - mesto,1996-07-25,monthly,1,0,False,,,,,,2370,15,55,25206,1000
2718,Rokycany,1995-02-05,monthly,1,0,False,,,,,,17000,15,119,66560,1100
2719,Praha - vychod,1996-02-08,monthly,1,0,False,,,,,,11700,15,71,30371,500
2721,Ostrava - mesto,1997-11-14,monthly,2,0,False,,,,,,18400,15,27,54888,300
2722,Jesenik,1997-07-24,monthly,1,0,False,,,,,,10850,15,32,35735,500
2723,Prerov,1995-03-12,monthly,1,0,False,,,,,,17440,15,105,42316,800
2724,Praha - zapad,1996-08-09,monthly,1,0,False,,,,,,19200,15,58,79367,500
2725,Usti nad Orlici,1997-04-02,monthly,1,1,True,69624.0,1934.0,36,current,False,43520,15,45,85486,1100
2726,Pisek,1995-04-20,monthly,1,1,False,,,,,,30900,15,90,114178,200
2727,Hl.m. Praha,1995-10-25,monthly,1,0,False,,,,,,21100,15,79,62803,300
2729,Teplice,1995-01-16,monthly,1,0,False,,,,,,30240,15,109,85624,700
2730,Cheb,1996-05-02,monthly,1,0,False,,,,,,2430,15,65,28013,1000
2731,Hl.m. Praha,1995-09-26,monthly,1,1,False,,,,,,27300,15,79,77021,300
2732,Kolin,1993-07-27,monthly,1,0,False,,,,,,64000,15,166,142272,800
2733,Sumperk,1993-12-22,monthly,1,0,False,,,,,,8280,15,117,38941,700
2734,Blansko,1996-12-16,monthly,1,0,False,,,,,,8500,15,59,53969,500
2736,Olomouc,1993-07-02,monthly,2,0,False,,,,,,15200,15,139,43747,500
2737,Jesenik,1996-07-06,monthly,1,0,False,,,,,,22400,15,62,82656,800
2738,Usti nad Labem,1993-11-12,monthly,1,0,False,,,,,,27200,15,132,65567,800
2739,Kromeriz,1993-11-29,monthly,1,0,False,,,,,,12400,15,128,46473,600
2740,Ceske Budejovice,1994-05-08,monthly,1,0,False,,,,,,35900,15,114,80489,400
2741,Cesky Krumlov,1993-06-07,monthly,2,1,False,,,,,,62900,15,139,164580,1100
2742,Cheb,1994-10-15,monthly,1,1,False,,,,,,29760,15,104,72233,700
2743,Trutnov,1997-05-22,monthly,1,0,False,,,,,,21600,15,39,66158,200
2745,Prostejov,1997-09-28,monthly,1,0,False,,,,,,34400,15,33,71993,700
2746,Karlovy Vary,1996-08-23,monthly,2,0,False,,,,,,8000,15,54,42755,1100
2747,Hl.m. Praha,1994-08-14,monthly,2,0,False,,,,,,7500,15,111,40760,200
2749,Hl.m. Praha,1994-05-23,monthly,2,1,False,,,,,,61000,15,173,158864,400
2750,Rakovnik,1995-04-13,monthly,1,0,False,,,,,,16200,15,110,52353,500
2751,Tachov,1995-04-28,monthly,1,0,False,,,,,,5700,15,107,60807,600
2752,Ostrava - mesto,1996-05-15,monthly,1,0,False,,,,,,41100,15,94,108069,500
2753,Plzen - mesto,1996-02-13,monthly,2,0,True,66432.0,2768.0,24,current,False,24200,15,70,69032,700
2755,Strakonice,1995-01-26,monthly,1,0,False,,,,,,6300,15,91,34981,400
2756,Karlovy Vary,1997-10-21,monthly,1,0,False,,,,,,23000,15,30,66127,700
2757,Brno - mesto,1996-05-14,monthly,2,0,False,,,,,,3780,15,59,22870,300
2758,Karvina,1993-05-19,monthly,1,0,False,,,,,,27360,15,179,70579,900
2759,Nachod,1996-10-23,monthly,1,0,False,,,,,,52100,15,65,138753,900
2760,Praha - vychod,1997-03-14,monthly,1,1,False,,,,,,16500,15,49,68441,900
2761,Hl.m. Praha,1996-12-26,monthly,1,0,False,,,,,,26000,15,49,53880,900
2762,Prachatice,1993-03-20,monthly,1,0,True,111384.0,4641.0,24,expired,False,64600,15,218,166548,500
2763,Zlin,1993-02-11,monthly,1,0,False,,,,,,64500,15,184,149581,200
2764,Blansko,1996-08-15,monthly,1,1,False,,,,,,22240,15,59,93926,1100
2765,Jesenik,1997-09-20,monthly,1,0,False,,,,,,16700,15,32,38208,400
2766,Tachov,1997-02-20,monthly,1,1,False,,,,,,8100,15,59,69906,1100
2767,Brno - mesto,1996-03-23,monthly,2,0,False,,,,,,31040,15,71,81820,600
2768,Opava,1993-12-20,monthly,1,0,False,,,,,,8520,15,148,44803,900
2770,Havlickuv Brod,1993-12-25,monthly,1,0,False,,,,,,8520,15,151,47030,1100
2771,Litomerice,1993-08-18,monthly,2,0,False,,,,,,23900,15,130,68841,400
2772,Praha - zapad,1996-02-24,monthly,1,0,False,,,,,,24200,15,82,76814,300
2773,Louny,1996-06-23,monthly,1,1,False,,,,,,18800,15,62,68730,800
2774,Havlickuv Brod,1996-02-05,monthly,1,0,False,,,,,,16960,15,78,36463,300
2775,Sokolov,1997-12-08,monthly,2,0,False,,,,,,36100,15,27,99583,1000
2776,Cheb,1997-08-10,monthly,2,0,False,,,,,,9300,15,29,26087,500
2777,Uherske Hradiste,1996-12-25,monthly,1,0,False,,,,,,6800,300,14,30600,700
2778,Louny,1993-12-30,monthly,1,0,False,,,,,,17500,15,122,50658,500
2779,Opava,1993-06-15,monthly,1,1,False,,,,,,16400,15,135,97934,1100
2780,Vyskov,1995-12-29,monthly,1,1,False,,,,,,20100,15,74,73556,600
2781,Jindrichuv Hradec,1995-06-20,monthly,1,0,False,,,,,,39200,15,154,113230,200
2782,Hl.m. Praha,1997-02-27,monthly,1,0,False,,,,,,76800,15,47,90998,700
2783,Hradec Kralove,1995-11-23,monthly,1,1,False,,,,,,25300,15,137,88964,300
2784,Teplice,1997-10-30,monthly,1,0,False,,,,,,6500,15,25,40536,300
2787,Hl.m. Praha,1997-12-07,monthly,1,0,False,,,,,,29500,15,27,66180,900
2788,Brno - mesto,1994-10-12,monthly,2,0,False,,,,,,37400,15,104,56285,300
2789,Ceske Budejovice,1994-01-01,monthly,1,0,False,,,,,,26700,15,129,93470,600
2790,Hl.m. Praha,1994-10-18,monthly,1,0,False,,,,,,47300,15,116,121001,200
2791,Klatovy,1997-12-19,monthly,2,0,False,,,,,,9900,15,22,26198,1100
2792,Hl.m. Praha,1996-08-26,monthly,1,0,False,,,,,,5400,15,71,47084,300
2793,Pardubice,1993-10-09,monthly,2,0,False,,,,,,8130,15,121,26966,800
2794,Ostrava - mesto,1996-08-08,monthly,1,0,False,,,,,,34080,1,56,43655,-8331
2795,Praha - zapad,1996-08-20,monthly,2,0,False,,,,,,23100,15,60,68018,300
2797,Ostrava - mesto,1997-02-26,monthly,1,0,False,,,,,,38880,15,47,63582,500
2798,Karvina,1994-08-24,monthly,1,0,False,,,,,,22700,15,112,66517,200
2800,Usti nad Labem,1997-05-08,monthly,1,1,False,,,,,,16800,15,42,67283,900
2801,Praha - zapad,1996-09-23,monthly,1,0,False,,,,,,3920,15,51,46392,900
2802,Hl.m. Praha,1993-09-16,monthly,1,0,False,,,,,,7410,15,156,38948,900
2803,Jihlava,1995-12-01,monthly,1,1,False,,,,,,59300,15,97,151716,300
2804,Blansko,1996-02-22,monthly,1,0,False,,,,,,25100,15,75,57876,900
2805,Most,1996-05-20,monthly,1,0,False,,,,,,5200,15,59,22346,1000
2806,Blansko,1997-06-26,monthly,1,0,False,,,,,,9500,15,41,48176,500
2807,Havlickuv Brod,1996-10-04,monthly,1,0,False,,,,,,32900,15,47,86400,13393
2808,Hl.m. Praha,1994-12-18,monthly,1,0,False,,,,,,26800,15,78,95292,700
2809,Opava,1994-12-08,monthly,1,0,False,,,,,,20900,15,100,52825,700
2810,Zdar nad Sazavou,1995-03-16,monthly,1,0,False,,,,,,12500,15,101,48178,1000
2811,Kladno,1996-01-02,monthly,1,1,False,,,,,,56900,15,101,155147,1747
2812,Pisek,1996-07-05,monthly,1,0,False,,,,,,34000,15,61,70847,200
2813,Karlovy Vary,1993-12-15,monthly,2,0,False,,,,,,45900,15,123,63825,800
2814,Olomouc,1993-04-25,monthly,1,0,False,,,,,,13250,15,133,34686,500
2816,Ostrava - mesto,1997-05-04,monthly,2,0,False,,,,,,16900,15,43,64708,1100
2817,Breclav,1993-04-07,monthly,1,1,False,,,,,,28100,15,140,91442,13672
2818,Teplice,1993-07-21,monthly,2,1,False,,,,,,61100,15,137,133514,1000
2819,Jablonec n. Nisou,1994-07-16,monthly,2,0,False,,,,,,47040,15,114,91120,900
2820,Liberec,1997-12-11,monthly,1,0,False,,,,,,2960,15,23,26406,300
2821,Brno - mesto,1996-07-12,monthly,1,0,False,,,,,,11300,15,64,40243,1000
2823,Hodonin,1993-04-18,monthly,2,0,False,,,,,,7680,15,133,28536,300
2824,Praha - zapad,1993-10-20,monthly,1,1,True,50460.0,841.0,60,current,False,32640,15,135,122482,800
2825,Brno - mesto,1996-07-10,monthly,1,1,False,,,,,,28700,15,62,77540,1000
2826,Jablonec n. Nisou,1996-11-20,monthly,2,0,False,,,,,,15840,15,52,58705,300
2827,Karvina,1996-12-18,monthly,1,0,False,,,,,,47520,15,52,111656,300
2829,Zdar nad Sazavou,1997-08-18,monthly,1,0,False,,,,,,14200,15,46,47095,500
2830,Strakonice,1995-08-04,monthly,1,0,False,,,,,,25900,15,90,55773,900
2831,Hl.m. Praha,1997-11-10,monthly,1,0,False,,,,,,25200,15,29,79423,1100
2832,Pribram,1997-11-22,monthly,1,0,False,,,,,,1200,15,23,20858,700
2833,Zlin,1995-08-30,monthly,1,0,False,,,,,,5400,15,77,25597,400
2834,Karvina,1995-10-14,monthly,1,1,False,,,,,,22000,15,79,81066,1000
2835,Opava,1995-10-03,monthly,1,0,False,,,,,,27400,15,107,80997,200
2836,Havlickuv Brod,1995-11-18,monthly,2,1,False,,,,,,45280,15,83,76407,1100
2837,Nachod,1996-06-02,monthly,1,0,False,,,,,,40640,15,63,62166,500
2839,Karvina,1995-04-04,monthly,1,0,False,,,,,,30880,15,94,73396,800
2840,Cesky Krumlov,1994-10-09,monthly,1,0,False,,,,,,55000,15,125,141848,400
2841,Novy Jicin,1993-07-27,monthly,2,0,False,,,,,,12960,15,141,42352,1100
2842,Ceske Budejovice,1993-12-29,monthly,1,0,False,,,,,,4800,15,117,25625,200
2843,Sokolov,1997-03-29,monthly,2,0,False,,,,,,22400,15,44,57709,600
2844,Hradec Kralove,1996-01-19,monthly,1,0,False,,,,,,46400,15,72,90402,400
2845,Uherske Hradiste,1997-08-21,monthly,1,1,False,,,,,,26000,15,34,85756,1000
2846,Hl.m. Praha,1997-09-27,monthly,1,0,False,,,,,,9200,15,28,30024,800
2847,Prerov,1994-05-08,monthly,1,0,False,,,,,,11100,15,135,60845,1100
2849,Hl.m. Praha,1993-09-16,monthly,1,0,False,,,,,,13650,15,124,35172,900
2850,Hodonin,1997-11-22,monthly,1,0,False,,,,,,1320,15,23,20065,400
2851,Pelhrimov,1995-12-02,monthly,1,0,False,,,,,,29600,15,128,85960,700
2852,Karvina,1996-12-29,monthly,1,0,False,,,,,,4600,600,15,36400,1000
2853,Brno - mesto,1995-09-08,monthly,1,0,False,,,,,,8280,15,108,77940,600
2854,Hl.m. Praha,1997-01-18,monthly,1,1,False,,,,,,36200,15,48,113359,500
2855,Plzen - jih,1995-08-21,monthly,1,0,False,,,,,,14850,15,77,52182,400
2856,Klatovy,1995-03-18,monthly,1,0,False,,,,,,22700,15,93,52672,600
2857,Prachatice,1997-04-28,monthly,2,0,False,,,,,,43200,15,54,142118,900
2858,Breclav,1995-08-22,monthly,1,0,False,,,,,,20000,15,99,54412,200
2859,Praha - zapad,1993-10-23,monthly,2,0,False,,,,,,64200,15,165,143332,1637
2861,Louny,1993-02-10,monthly,1,0,False,,,,,,10700,15,137,38705,300
2862,Decin,1993-06-07,monthly,1,1,False,,,,,,28200,15,135,77241,14170
2863,Ceske Budejovice,1996-01-21,monthly,2,0,False,,,,,,22720,15,89,62604,200
2864,Brno - mesto,1996-03-16,monthly,2,0,False,,,,,,21760,15,74,64447,800
2865,Hl.m. Praha,1995-03-03,monthly,1,0,False,,,,,,31100,15,94,51538,200
2866,Hradec Kralove,1995-09-13,monthly,1,0,False,,,,,,20000,15,82,76269,900
2867,Sokolov,1993-11-04,monthly,1,1,False,,,,,,61900,15,139,141450,900
2868,Hl.m. Praha,1994-06-15,monthly,2,0,False,,,,,,7600,15,105,32440,800
2869,Frydek - Mistek,1996-09-27,monthly,1,0,False,,,,,,6050,15,52,30874,200
2870,Hl.m. Praha,1996-06-18,monthly,1,0,False,,,,,,19200,15,76,62070,800
2871,Usti nad Orlici,1995-10-30,monthly,1,0,False,,,,,,8750,15,73,35077,600
2872,Hl.m. Praha,1996-09-04,monthly,1,0,True,268320.0,4472.0,60,current,False,13200,15,60,49190,200
2873,Karvina,1996-12-13,monthly,2,0,False,,,,,,27360,15,57,83328,1100
2874,Ceska Lipa,1997-04-02,monthly,1,0,False,,,,,,3000,15,43,17363,400
2875,Prachatice,1996-12-24,monthly,1,0,False,,,,,,25700,15,50,78855,800
2876,Usti nad Orlici,1993-04-22,monthly,1,0,False,,,,,,25300,15,140,65398,200
2877,Litomerice,1995-06-04,monthly,1,1,False,,,,,,63300,15,87,132660,800
2878,Hl.m. Praha,1997-06-14,monthly,2,0,False,,,,,,7500,15,34,28152,700
2879,Cesky Krumlov,1997-10-14,monthly,2,0,False,,,,,,10300,15,32,41425,600
2880,Novy Jicin,1993-06-16,monthly,1,0,False,,,,,,24160,15,138,65160,600
2881,Karvina,1993-01-04,monthly,1,0,False,,,,,,38560,15,182,66268,700
2882,Chrudim,1996-07-20,monthly,1,0,False,,,,,,45100,15,53,119173,121
2883,Vsetin,1997-06-29,monthly,1,0,False,,,,,,6600,15,34,30078,200
2884,Hl.m. Praha,1993-02-08,monthly,1,0,False,,,,,,23360,15,185,105066,1100
2885,Hl.m. Praha,1996-09-04,monthly,1,0,False,,,,,,28800,15,58,107103,800
