"","account_id","district_name","open_date","statement_frequency","num_cutomers","credit_cards","loan_status","loan_default","loan","loan_amount","loan_payments","loan_term","min_withdrawal","max_withdrawal","cc_payments","min_balance","max_balance"
"2453",2578,"Brno - mesto",1996-03-25,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,6700,63,1100,22882
"2454",2579,"Karlovy Vary",1997-10-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3960,34,200,36725
"2455",2580,"Prostejov",1995-11-09,"monthly",2,0,"current","False","False",89340,1489,"60",15,31200,92,500,90243
"2456",2581,"Olomouc",1993-03-11,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,41760,143,500,98535
"2457",2582,"Plzen - sever",1993-11-01,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,43360,127,500,91881
"2458",2583,"Uherske Hradiste",1993-05-11,"monthly",2,0,NA,NA,NA,NA,NA,NA,200,3500,92,1000,79326
"2459",2584,"Svitavy",1993-07-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7200,133,200,28741
"2460",2585,"Prerov",1993-02-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,2,40160,141,-3503,61618
"2461",2586,"Hodonin",1997-04-16,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,61900,54,1000,137262
"2462",2587,"Hl.m. Praha",1997-07-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24200,36,-332,40412
"2463",2588,"Kolin",1993-12-04,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,22560,126,200,82462
"2464",2589,"Praha - vychod",1996-12-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6000,51,700,24801
"2465",2590,"Pardubice",1996-12-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3100,51,700,19352
"2466",2591,"Hl.m. Praha",1996-05-06,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3700,65,800,29176
"2467",2592,"Jesenik",1993-09-01,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,40000,142,600,95344
"2468",2593,"Kolin",1996-07-06,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17300,62,14022,65390
"2469",2594,"Prachatice",1997-05-03,"after every transaction",1,1,NA,NA,NA,NA,NA,NA,100,63600,54,400,131058
"2470",2595,"Hl.m. Praha",1997-08-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,10700,30,300,34177
"2471",2596,"Hl.m. Praha",1994-09-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7560,105,200,31128
"2472",2597,"Tachov",1997-03-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23300,43,600,68274
"2473",2598,"Hl.m. Praha",1996-03-14,"monthly",1,1,NA,NA,NA,NA,NA,NA,3,78900,92,-1165,146063
"2474",2599,"Rychnov nad Kneznou",1993-04-20,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,59800,141,-6855,165026
"2475",2600,"Hl.m. Praha",1996-02-13,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,63400,117,1000,166758
"2476",2601,"Karvina",1996-11-24,"monthly",2,0,NA,NA,NA,NA,NA,NA,700,4500,14,200,20100
"2477",2602,"Nachod",1996-06-17,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,26720,70,300,58691
"2478",2603,"Nymburk",1996-06-14,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6200,57,300,34692
"2479",2604,"Frydek - Mistek",1996-07-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9400,61,700,33457
"2480",2605,"Tabor",1996-01-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7600,86,1000,42937
"2481",2606,"Hl.m. Praha",1994-07-27,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,4100,103,1100,35193
"2482",2607,"Hl.m. Praha",1997-08-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11800,34,200,45577
"2483",2608,"Prachatice",1995-08-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9900,90,600,41426
"2484",2609,"Opava",1993-05-03,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,62800,147,1000,149566
"2485",2610,"Brno - mesto",1996-12-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8000,46,300,45892
"2486",2611,"Hl.m. Praha",1996-03-06,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,24700,70,300,97655
"2487",2612,"Hl.m. Praha",1997-04-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,33900,42,300,73683
"2488",2613,"Plzen - mesto",1993-10-03,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,12600,127,300,36898
"2489",2614,"Chrudim",1996-09-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5400,57,900,18548
"2490",2615,"Frydek - Mistek",1994-07-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,48200,108,400,65810
"2491",2616,"Hl.m. Praha",1993-08-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,32700,131,900,70302
"2492",2617,"Hl.m. Praha",1993-09-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8760,123,400,28134
"2493",2618,"Prostejov",1993-03-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,15600,136,600,33242
"2494",2619,"Strakonice",1996-05-13,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11800,64,1100,47255
"2495",2620,"Domazlice",1993-08-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9440,162,500,55331
"2496",2621,"Brno - venkov",1995-10-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5500,85,200,31042
"2497",2622,"Hl.m. Praha",1996-08-21,"monthly",2,0,"current","False","False",136344,5681,"24",15,10400,78,300,57858
"2498",2623,"Jihlava",1993-10-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13440,174,400,70986
"2499",2624,"Tachov",1996-03-28,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,28800,75,400,95360
"2500",2625,"Rychnov nad Kneznou",1996-07-09,"weekly",1,1,NA,NA,NA,NA,NA,NA,30,77100,90,400,142891
"2501",2627,"Sumperk",1994-10-02,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,22200,103,600,40172
"2502",2628,"Zlin",1994-02-06,"after every transaction",1,0,NA,NA,NA,NA,NA,NA,1,60600,157,-379,142420
"2503",2629,"Zdar nad Sazavou",1996-09-10,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,23500,58,1000,62945
"2504",2630,"Zlin",1995-12-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,25800,74,400,60062
"2505",2631,"Hl.m. Praha",1996-03-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,2040,63,900,37149
"2506",2632,"Karlovy Vary",1993-01-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14400,146,1100,65853
"2507",2633,"Klatovy",1996-03-14,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,74400,114,1100,157741
"2508",2634,"Jicin",1997-10-08,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,22000,30,600,94834
"2509",2635,"Plzen - jih",1996-02-04,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,63600,72,700,113376
"2510",2636,"Pisek",1996-11-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3600,47,600,25010
"2511",2637,"Karvina",1997-01-01,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,26400,49,500,57303
"2512",2638,"Kolin",1994-06-02,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,23000,112,1100,87492
"2513",2639,"Pelhrimov",1993-04-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,25700,138,800,71889
"2514",2640,"Hl.m. Praha",1996-09-21,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,28800,65,600,95282
"2515",2641,"Melnik",1993-05-02,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,22800,138,700,117023
"2516",2642,"Frydek - Mistek",1995-06-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,2,28960,90,-651,49685
"2517",2644,"Hl.m. Praha",1997-08-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3440,35,600,31082
"2518",2645,"Brno - mesto",1993-05-22,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24100,152,600,55953
"2519",2646,"Kutna Hora",1997-07-24,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,64600,49,1000,121751
"2520",2647,"Opava",1993-02-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,58300,168,400,144584
"2521",2648,"Trutnov",1993-04-13,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23200,105,400,71898
"2522",2649,"Benesov",1993-09-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,42400,157,10427,79581
"2523",2650,"Olomouc",1996-03-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,27680,71,800,77478
"2524",2651,"Benesov",1993-03-21,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,39000,140,200,98687
"2525",2652,"Hl.m. Praha",1996-07-22,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,30880,61,900,81403
"2526",2653,"Zdar nad Sazavou",1997-01-08,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,18700,49,200,75992
"2527",2654,"Breclav",1994-07-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9550,104,900,33664
"2528",2655,"Hl.m. Praha",1996-09-07,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,30700,60,1100,86493
"2529",2656,"Hl.m. Praha",1997-02-18,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,3900,41,900,32805
"2530",2657,"Brno - venkov",1996-10-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9050,55,400,32211
"2531",2658,"Plzen - jih",1997-11-14,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,990,23,1000,23978
"2532",2659,"Ceske Budejovice",1996-03-30,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14080,74,600,62978
"2533",2660,"Hl.m. Praha",1993-10-17,"weekly",1,0,NA,NA,NA,NA,NA,NA,8,58000,162,-8961,145798
"2534",2661,"Hl.m. Praha",1997-02-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12600,50,800,34913
"2535",2662,"Novy Jicin",1994-05-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7600,107,600,30278
"2536",2663,"Zlin",1995-01-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11100,92,700,33870
"2537",2664,"Jihlava",1994-01-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,29400,123,400,87822
"2538",2665,"Trebic",1993-11-13,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,28300,219,800,92548
"2539",2666,"Semily",1993-03-08,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,5550,141,600,24428
"2540",2667,"Cheb",1993-10-23,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,5800,121,700,27600
"2541",2668,"Tabor",1997-05-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11600,40,900,63880
"2542",2670,"Rakovnik",1993-01-27,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,52100,143,1100,84562
"2543",2671,"Hl.m. Praha",1993-09-15,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8520,162,400,39152
"2544",2672,"Kromeriz",1997-03-14,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3630,40,300,18749
"2545",2673,"Chomutov",1994-01-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14100,124,900,57369
"2546",2674,"Svitavy",1995-10-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,25000,95,1000,64202
"2547",2675,"Hl.m. Praha",1994-02-19,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,36900,69,900,69279
"2548",2676,"Opava",1993-01-22,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,20320,149,200,67510
"2549",2677,"Kolin",1996-08-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,25200,58,900,70367
"2550",2678,"Hl.m. Praha",1997-07-15,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,33700,35,200,113971
"2551",2679,"Bruntal",1997-07-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8250,33,1100,30415
"2552",2680,"Nachod",1995-03-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,5,24331,114,-1904,78728
"2553",2681,"Plzen - sever",1995-01-19,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,29500,95,1100,101447
"2554",2684,"Melnik",1997-09-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17300,42,1100,60995
"2555",2685,"Bruntal",1996-11-01,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14500,53,200,31966
"2556",2686,"Plzen - mesto",1996-01-11,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,9800,73,5896,29870
"2557",2687,"Sumperk",1993-07-01,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11100,133,1100,33874
"2558",2688,"Olomouc",1995-02-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5200,89,200,25142
"2559",2689,"Karvina",1997-01-01,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,29800,50,1100,80132
"2560",2690,"Zdar nad Sazavou",1997-03-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8400,39,600,44937
"2561",2691,"Jesenik",1993-09-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,100,5800,70,700,33698
"2562",2692,"Plzen - sever",1995-12-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,14750,75,1100,46031
"2563",2693,"Pelhrimov",1997-11-17,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,21600,28,1100,61862
"2564",2694,"Melnik",1993-03-08,"monthly",2,0,"expired","Flase","False",91632,7636,"12",15,36160,158,700,98393
"2565",2695,"Jindrichuv Hradec",1993-09-16,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,40480,128,700,110825
"2566",2696,"Hl.m. Praha",1997-01-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5550,43,600,26300
"2567",2697,"Mlada Boleslav",1993-06-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23200,169,200,81090
"2568",2698,"Semily",1997-05-21,"monthly",1,1,NA,NA,NA,NA,NA,NA,5100,17200,22,1000,66658
"2569",2699,"Opava",1996-12-25,"monthly",1,1,"current","False","False",231168,4816,"48",15,54100,49,300,122437
"2570",2700,"Ostrava - mesto",1993-11-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,45200,124,1100,82651
"2571",2701,"Novy Jicin",1993-07-27,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,28960,160,300,67195
"2572",2702,"Ostrava - mesto",1996-02-01,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,47200,72,1000,83952
"2573",2703,"Trebic",1997-10-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,1900,25,1000,20377
"2574",2705,"Vyskov",1993-07-05,"after every transaction",1,0,"expired","Flase","False",93888,2608,"36",100,21750,180,600,70238
"2575",2706,"Pardubice",1996-06-23,"monthly",2,0,NA,NA,NA,NA,NA,NA,100,5500,20,1100,36400
"2576",2707,"Trebic",1994-11-27,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,64500,130,400,152118
"2577",2708,"Hl.m. Praha",1996-03-25,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,45440,69,400,80287
"2578",2709,"Benesov",1996-10-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3330,49,600,20922
"2579",2710,"Pribram",1996-06-12,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,63500,75,800,144886
"2580",2711,"Jihlava",1993-05-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,21440,135,400,74973
"2581",2712,"Nymburk",1993-03-12,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,32800,135,400,51119
"2582",2713,"Plzen - mesto",1994-04-03,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,14500,115,500,58141
"2583",2714,"Hl.m. Praha",1993-01-30,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24100,173,800,72590
"2584",2715,"Havlickuv Brod",1997-10-06,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,2340,31,900,24317
"2585",2716,"Zdar nad Sazavou",1996-01-08,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,24960,75,300,64560
"2586",2717,"Ostrava - mesto",1996-07-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,2370,55,1000,25206
"2587",2718,"Rokycany",1995-02-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17000,119,1100,66560
"2588",2719,"Praha - vychod",1996-02-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,11700,71,500,30371
"2589",2720,"Benesov",1997-06-16,"weekly",2,0,"current","False","False",93888,2608,"36",30,59500,63,200,144694
"2590",2721,"Ostrava - mesto",1997-11-14,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,18400,27,300,54888
"2591",2722,"Jesenik",1997-07-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,10850,32,500,35735
"2592",2723,"Prerov",1995-03-12,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17440,105,800,42316
"2593",2724,"Praha - zapad",1996-08-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,19200,58,500,79367
"2594",2725,"Usti nad Orlici",1997-04-02,"monthly",1,1,"current","False","False",69624,1934,"36",15,43520,45,1100,85486
"2595",2726,"Pisek",1995-04-20,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,30900,90,200,114178
"2596",2727,"Hl.m. Praha",1995-10-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,21100,79,300,62803
"2597",2728,"Usti nad Orlici",1997-07-06,"weekly",1,0,"current","False","False",156420,2607,"60",30,33800,42,400,97017
"2598",2729,"Teplice",1995-01-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,30240,109,700,85624
"2599",2730,"Cheb",1996-05-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,2430,65,1000,28013
"2600",2731,"Hl.m. Praha",1995-09-26,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,27300,79,300,77021
"2601",2732,"Kolin",1993-07-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,64000,166,800,142272
"2602",2733,"Sumperk",1993-12-22,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8280,117,700,38941
"2603",2734,"Blansko",1996-12-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8500,59,500,53969
"2604",2736,"Olomouc",1993-07-02,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,15200,139,500,43747
"2605",2737,"Jesenik",1996-07-06,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22400,62,800,82656
"2606",2738,"Usti nad Labem",1993-11-12,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,27200,132,800,65567
"2607",2739,"Kromeriz",1993-11-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12400,128,600,46473
"2608",2740,"Ceske Budejovice",1994-05-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,35900,114,400,80489
"2609",2741,"Cesky Krumlov",1993-06-07,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,62900,139,1100,164580
"2610",2742,"Cheb",1994-10-15,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,29760,104,700,72233
"2611",2743,"Trutnov",1997-05-22,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,21600,39,200,66158
"2612",2744,"Karvina",1997-04-19,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,16900,42,900,50151
"2613",2745,"Prostejov",1997-09-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,34400,33,700,71993
"2614",2746,"Karlovy Vary",1996-08-23,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,8000,54,1100,42755
"2615",2747,"Hl.m. Praha",1994-08-14,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,7500,111,200,40760
"2616",2749,"Hl.m. Praha",1994-05-23,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,61000,173,400,158864
"2617",2750,"Rakovnik",1995-04-13,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,16200,110,500,52353
"2618",2751,"Tachov",1995-04-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5700,107,600,60807
"2619",2752,"Ostrava - mesto",1996-05-15,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,41100,94,500,108069
"2620",2753,"Plzen - mesto",1996-02-13,"monthly",2,0,"current","False","False",66432,2768,"24",15,24200,70,700,69032
"2621",2754,"Hodonin",1996-01-26,"weekly",1,0,"current","False","False",335280,6985,"48",30,54500,71,500,123335
"2622",2755,"Strakonice",1995-01-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6300,91,400,34981
"2623",2756,"Karlovy Vary",1997-10-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23000,30,700,66127
"2624",2757,"Brno - mesto",1996-05-14,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,3780,59,300,22870
"2625",2758,"Karvina",1993-05-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,27360,179,900,70579
"2626",2759,"Nachod",1996-10-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,52100,65,900,138753
"2627",2760,"Praha - vychod",1997-03-14,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,16500,49,900,68441
"2628",2761,"Hl.m. Praha",1996-12-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,26000,49,900,53880
"2629",2762,"Prachatice",1993-03-20,"monthly",1,0,"expired","Flase","False",111384,4641,"24",15,64600,218,500,166548
"2630",2763,"Zlin",1993-02-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,64500,184,200,149581
"2631",2764,"Blansko",1996-08-15,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,22240,59,1100,93926
"2632",2765,"Jesenik",1997-09-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,16700,32,400,38208
"2633",2766,"Tachov",1997-02-20,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,8100,59,1100,69906
"2634",2767,"Brno - mesto",1996-03-23,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,31040,71,600,81820
"2635",2768,"Opava",1993-12-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8520,148,900,44803
"2636",2770,"Havlickuv Brod",1993-12-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,8520,151,1100,47030
"2637",2771,"Litomerice",1993-08-18,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,23900,130,400,68841
"2638",2772,"Praha - zapad",1996-02-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24200,82,300,76814
"2639",2773,"Louny",1996-06-23,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,18800,62,800,68730
"2640",2774,"Havlickuv Brod",1996-02-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,16960,78,300,36463
"2641",2775,"Sokolov",1997-12-08,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,36100,27,1000,99583
"2642",2776,"Cheb",1997-08-10,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,9300,29,500,26087
"2643",2777,"Uherske Hradiste",1996-12-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,300,6800,14,700,30600
"2644",2778,"Louny",1993-12-30,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17500,122,500,50658
"2645",2779,"Opava",1993-06-15,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,16400,135,1100,97934
"2646",2780,"Vyskov",1995-12-29,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,20100,74,600,73556
"2647",2781,"Jindrichuv Hradec",1995-06-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,39200,154,200,113230
"2648",2782,"Hl.m. Praha",1997-02-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,76800,47,700,90998
"2649",2783,"Hradec Kralove",1995-11-23,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,25300,137,300,88964
"2650",2784,"Teplice",1997-10-30,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,6500,25,300,40536
"2651",2787,"Hl.m. Praha",1997-12-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,29500,27,900,66180
"2652",2788,"Brno - mesto",1994-10-12,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,37400,104,300,56285
"2653",2789,"Ceske Budejovice",1994-01-01,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,26700,129,600,93470
"2654",2790,"Hl.m. Praha",1994-10-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,47300,116,200,121001
"2655",2791,"Klatovy",1997-12-19,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,9900,22,1100,26198
"2656",2792,"Hl.m. Praha",1996-08-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5400,71,300,47084
"2657",2793,"Pardubice",1993-10-09,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,8130,121,800,26966
"2658",2794,"Ostrava - mesto",1996-08-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,1,34080,56,-8331,43655
"2659",2795,"Praha - zapad",1996-08-20,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,23100,60,300,68018
"2660",2796,"Kolin",1997-12-08,"weekly",2,1,NA,NA,NA,NA,NA,NA,30,59900,27,1000,120739
"2661",2797,"Ostrava - mesto",1997-02-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,38880,47,500,63582
"2662",2798,"Karvina",1994-08-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22700,112,200,66517
"2663",2799,"Brno - mesto",1994-04-03,"weekly",2,1,NA,NA,NA,NA,NA,NA,30,65900,142,200,135410
"2664",2800,"Usti nad Labem",1997-05-08,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,16800,42,900,67283
"2665",2801,"Praha - zapad",1996-09-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,3920,51,900,46392
"2666",2802,"Hl.m. Praha",1993-09-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,7410,156,900,38948
"2667",2803,"Jihlava",1995-12-01,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,59300,97,300,151716
"2668",2804,"Blansko",1996-02-22,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,25100,75,900,57876
"2669",2805,"Most",1996-05-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,5200,59,1000,22346
"2670",2806,"Blansko",1997-06-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9500,41,500,48176
"2671",2807,"Havlickuv Brod",1996-10-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,32900,47,13393,86400
"2672",2808,"Hl.m. Praha",1994-12-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,26800,78,700,95292
"2673",2809,"Opava",1994-12-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,20900,100,700,52825
"2674",2810,"Zdar nad Sazavou",1995-03-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,12500,101,1000,48178
"2675",2811,"Kladno",1996-01-02,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,56900,101,1747,155147
"2676",2812,"Pisek",1996-07-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,34000,61,200,70847
"2677",2813,"Karlovy Vary",1993-12-15,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,45900,123,800,63825
